Problem,Package,File,Priority,Line,Description,Rule set,Rule
2,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,38,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
3,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,42,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
4,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,46,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
5,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,50,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
6,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,54,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
7,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,58,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
8,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,62,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
9,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,66,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
10,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,70,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
11,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,74,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
12,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,78,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
13,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,82,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
14,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,86,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
15,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,90,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
16,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,94,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
17,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,98,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
18,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,102,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessageFactory.java,2,196,Multiline blocks should be enclosed in curly braces,Sonar,MultilineBlocksCurlyBracesCheck
1,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/ltep/LTDisabledExtensionMessage.java,2,34,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/ltep/LTHandshake.java,2,192,Null should not be returned from a Boolean method,Sonar,BooleanMethodReturnCheck
2,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/ltep/LTHandshake.java,2,219,Short-circuit logic should be used in boolean contexts,Sonar,NonShortCircuitLogicCheck
1,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/ltep/LTMessage.java,2,34,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/ltep/LTMessage.java,2,38,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
3,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/ltep/LTMessage.java,2,44,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
4,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/ltep/LTMessage.java,2,48,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.core.peermanager,Vuze_4812_source/com/aelitis/azureus/core/peermanager/PeerManager.java,2,108,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.peermanager.piecepicker.impl,Vuze_4812_source/com/aelitis/azureus/core/peermanager/piecepicker/impl/PiecePickerImpl.java,2,1036,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,com.aelitis.azureus.core.peermanager.piecepicker.impl,Vuze_4812_source/com/aelitis/azureus/core/peermanager/piecepicker/impl/PiecePickerImpl.java,2,2496,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,com.aelitis.azureus.core.peermanager.piecepicker.impl,Vuze_4812_source/com/aelitis/azureus/core/peermanager/piecepicker/impl/PiecePickerImpl.java,2,2502,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.peermanager.unchoker,Vuze_4812_source/com/aelitis/azureus/core/peermanager/unchoker/SeedingUnchoker.java,2,113,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,com.aelitis.azureus.core.peermanager.unchoker,Vuze_4812_source/com/aelitis/azureus/core/peermanager/unchoker/SeedingUnchoker.java,2,227,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.proxy.impl,Vuze_4812_source/com/aelitis/azureus/core/proxy/impl/AEProxySelectorImpl.java,2,142,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,com.aelitis.azureus.core.proxy.impl,Vuze_4812_source/com/aelitis/azureus/core/proxy/impl/AEProxySelectorImpl.java,2,273,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.rssgen,Vuze_4812_source/com/aelitis/azureus/core/rssgen/RSSGeneratorPlugin.java,2,191,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.security,Vuze_4812_source/com/aelitis/azureus/core/security/CryptoManager.java,2,34,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.core.speedmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/speedmanager/impl/SpeedManagerPingMapperImpl.java,2,230,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,com.aelitis.azureus.core.speedmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/speedmanager/impl/SpeedManagerPingMapperImpl.java,2,235,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.speedmanager.impl.v2,Vuze_4812_source/com/aelitis/azureus/core/speedmanager/impl/v2/SpeedManagerAlgorithmProviderDHTPing.java,2,125,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.core.speedmanager.impl.v2,Vuze_4812_source/com/aelitis/azureus/core/speedmanager/impl/v2/SpeedManagerAlgorithmProviderDHTPing.java,2,127,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,com.aelitis.azureus.core.speedmanager.impl.v2,Vuze_4812_source/com/aelitis/azureus/core/speedmanager/impl/v2/SpeedManagerAlgorithmProviderDHTPing.java,2,129,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
4,com.aelitis.azureus.core.speedmanager.impl.v2,Vuze_4812_source/com/aelitis/azureus/core/speedmanager/impl/v2/SpeedManagerAlgorithmProviderDHTPing.java,2,131,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
5,com.aelitis.azureus.core.speedmanager.impl.v2,Vuze_4812_source/com/aelitis/azureus/core/speedmanager/impl/v2/SpeedManagerAlgorithmProviderDHTPing.java,2,134,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
6,com.aelitis.azureus.core.speedmanager.impl.v2,Vuze_4812_source/com/aelitis/azureus/core/speedmanager/impl/v2/SpeedManagerAlgorithmProviderDHTPing.java,2,136,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.speedmanager.impl.v2,Vuze_4812_source/com/aelitis/azureus/core/speedmanager/impl/v2/SpeedManagerAlgorithmProviderPingMap.java,2,95,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.core.speedmanager.impl.v2,Vuze_4812_source/com/aelitis/azureus/core/speedmanager/impl/v2/SpeedManagerAlgorithmProviderPingMap.java,2,97,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.subs.impl,Vuze_4812_source/com/aelitis/azureus/core/subs/impl/SubscriptionImpl.java,2,1503,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.subs.impl,Vuze_4812_source/com/aelitis/azureus/core/subs/impl/SubscriptionManagerImpl.java,2,3913,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.update.impl,Vuze_4812_source/com/aelitis/azureus/core/update/impl/AzureusRestarterImpl.java,2,86,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.util,Vuze_4812_source/com/aelitis/azureus/core/util/NetUtils.java,2,112,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.core.util,Vuze_4812_source/com/aelitis/azureus/core/util/NetUtils.java,2,116,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.util,Vuze_4812_source/com/aelitis/azureus/core/util/QTFastStartRAF.java,2,277,Ints and longs should not be shifted by zero or more than their number of bits-1,Sonar,ShiftOnIntOrLongCheck
2,com.aelitis.azureus.core.util,Vuze_4812_source/com/aelitis/azureus/core/util/QTFastStartRAF.java,2,298,Ints and longs should not be shifted by zero or more than their number of bits-1,Sonar,ShiftOnIntOrLongCheck
1,com.aelitis.azureus.core.versioncheck,Vuze_4812_source/com/aelitis/azureus/core/versioncheck/VersionCheckClient.java,2,432,Short-circuit logic should be used in boolean contexts,Sonar,NonShortCircuitLogicCheck
2,com.aelitis.azureus.core.versioncheck,Vuze_4812_source/com/aelitis/azureus/core/versioncheck/VersionCheckClient.java,2,1149,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.versioncheck,Vuze_4812_source/com/aelitis/azureus/core/versioncheck/VersionCheckClientUDPReply.java,2,66,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
1,com.aelitis.azureus.core.versioncheck,Vuze_4812_source/com/aelitis/azureus/core/versioncheck/VersionCheckClientUDPRequest.java,2,65,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
1,com.aelitis.azureus.core.vuzefile,Vuze_4812_source/com/aelitis/azureus/core/vuzefile/VuzeFileMerger.java,2,101,Exit methods should not be called,Sonar,SystemExitCalledCheck
1,com.aelitis.azureus.launcher.classloading,Vuze_4812_source/com/aelitis/azureus/launcher/classloading/PrimaryClassloader.java,2,82,Exit methods should not be called,Sonar,SystemExitCalledCheck
2,com.aelitis.azureus.launcher.classloading,Vuze_4812_source/com/aelitis/azureus/launcher/classloading/PrimaryClassloader.java,2,131,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
3,com.aelitis.azureus.launcher.classloading,Vuze_4812_source/com/aelitis/azureus/launcher/classloading/PrimaryClassloader.java,2,180,Exit methods should not be called,Sonar,SystemExitCalledCheck
1,com.aelitis.azureus.launcher,Vuze_4812_source/com/aelitis/azureus/launcher/Launcher.java,2,63,Exit methods should not be called,Sonar,SystemExitCalledCheck
1,com.aelitis.azureus.launcher,Vuze_4812_source/com/aelitis/azureus/launcher/MainExecutor.java,2,42,Exit methods should not be called,Sonar,SystemExitCalledCheck
1,com.aelitis.azureus.plugins.clientid,Vuze_4812_source/com/aelitis/azureus/plugins/clientid/ClientIDPlugin.java,2,50,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.plugins.dht,Vuze_4812_source/com/aelitis/azureus/plugins/dht/DHTPlugin.java,1,788,Jump statements should not occur in finally blocks,Sonar,ReturnInFinallyCheck
1,com.aelitis.azureus.plugins.extseed.impl,Vuze_4812_source/com/aelitis/azureus/plugins/extseed/impl/ExternalSeedReaderImpl.java,1,168,Synchronization should not be based on Strings or boxed primitives,Sonar,SynchronizationOnStringOrBoxedCheck
2,com.aelitis.azureus.plugins.extseed.impl,Vuze_4812_source/com/aelitis/azureus/plugins/extseed/impl/ExternalSeedReaderImpl.java,2,1302,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.plugins.net.buddy,Vuze_4812_source/com/aelitis/azureus/plugins/net/buddy/BuddyPlugin.java,2,109,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,com.aelitis.azureus.plugins.net.buddy,Vuze_4812_source/com/aelitis/azureus/plugins/net/buddy/BuddyPlugin.java,2,111,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
3,com.aelitis.azureus.plugins.net.buddy,Vuze_4812_source/com/aelitis/azureus/plugins/net/buddy/BuddyPlugin.java,2,115,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
4,com.aelitis.azureus.plugins.net.buddy,Vuze_4812_source/com/aelitis/azureus/plugins/net/buddy/BuddyPlugin.java,2,1308,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.plugins.net.buddy,Vuze_4812_source/com/aelitis/azureus/plugins/net/buddy/BuddyPluginAZ2.java,2,684,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.plugins.net.buddy,Vuze_4812_source/com/aelitis/azureus/plugins/net/buddy/BuddyPluginBuddy.java,2,1495,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.plugins.net.buddy.swt,Vuze_4812_source/com/aelitis/azureus/plugins/net/buddy/swt/BuddyPluginViewInstance.java,2,565,Switch cases should end with an unconditional break statement,Sonar,SwitchCasesWithoutBreakCheck
1,com.aelitis.azureus.plugins.startstoprules.defaultplugin,Vuze_4812_source/com/aelitis/azureus/plugins/startstoprules/defaultplugin/DefaultRankCalculator.java,2,105,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.plugins.startstoprules.defaultplugin,Vuze_4812_source/com/aelitis/azureus/plugins/startstoprules/defaultplugin/StartStopRulesDefaultPlugin.java,2,200,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.plugins.startstoprules.defaultplugin,Vuze_4812_source/com/aelitis/azureus/plugins/startstoprules/defaultplugin/StartStopRulesDefaultPlugin.java,2,214,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.plugins.upnp,Vuze_4812_source/com/aelitis/azureus/plugins/upnp/UPnPPlugin.java,2,1273,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.ui.common.table.impl,Vuze_4812_source/com/aelitis/azureus/ui/common/table/impl/TableViewImpl.java,2,1656,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
1,com.aelitis.azureus.ui.common.viewtitleinfo,Vuze_4812_source/com/aelitis/azureus/ui/common/viewtitleinfo/ViewTitleInfoManager.java,2,31,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,com.aelitis.azureus.ui.common.viewtitleinfo,Vuze_4812_source/com/aelitis/azureus/ui/common/viewtitleinfo/ViewTitleInfoManager.java,2,31,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.ui.swt.columns.subscriptions,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/subscriptions/ColumnSubscriptionAutoDownload.java,2,38,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.ui.swt.columns.subscriptions,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/subscriptions/ColumnSubscriptionCategory.java,2,36,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.ui.swt.columns.subscriptions,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/subscriptions/ColumnSubscriptionLastChecked.java,2,37,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.ui.swt.columns.subscriptions,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/subscriptions/ColumnSubscriptionName.java,2,48,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.ui.swt.columns.subscriptions,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/subscriptions/ColumnSubscriptionNbNewResults.java,2,36,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.ui.swt.columns.subscriptions,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/subscriptions/ColumnSubscriptionNbResults.java,2,36,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.ui.swt.columns.subscriptions,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/subscriptions/ColumnSubscriptionSubscribers.java,2,36,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.ui.swt.columns.torrent,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/torrent/ColumnControls.java,2,56,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.ui.swt.columns.torrent,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/torrent/ColumnControls.java,2,64,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.ui.swt.columns.torrent,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/torrent/ColumnProgressETA.java,2,291,Identical expressions should not be used on both sides of a binary operator,Sonar,IdenticalOperandOnBinaryExpressionCheck
2,com.aelitis.azureus.ui.swt.columns.torrent,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/torrent/ColumnProgressETA.java,2,309,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.columns.torrent,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/torrent/ColumnStream.java,2,56,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,com.aelitis.azureus.ui.swt.columns.torrent,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/torrent/ColumnStream.java,1,168,Synchronization should not be based on Strings or boxed primitives,Sonar,SynchronizationOnStringOrBoxedCheck
1,com.aelitis.azureus.ui.swt.columns.torrent,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/torrent/ColumnThumbAndName.java,2,70,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.ui.swt.columns.vuzeactivity,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/vuzeactivity/ColumnActivityActions.java,2,94,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.columns.vuzeactivity,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/vuzeactivity/ColumnActivityText.java,2,120,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.ui.swt.columns.vuzeactivity,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/vuzeactivity/ColumnActivityText.java,2,207,Short-circuit logic should be used in boolean contexts,Sonar,NonShortCircuitLogicCheck
1,com.aelitis.azureus.ui.swt.columns.vuzeactivity,Vuze_4812_source/com/aelitis/azureus/ui/swt/columns/vuzeactivity/ColumnActivityType.java,2,52,Non-thread-safe fields should not be static,Sonar,StaticMultithreadedUnsafeFieldsCheck
1,com.aelitis.azureus.ui.swt.devices.columns,Vuze_4812_source/com/aelitis/azureus/ui/swt/devices/columns/ColumnOD_Completion.java,2,170,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.devices.columns,Vuze_4812_source/com/aelitis/azureus/ui/swt/devices/columns/ColumnTJ_Completion.java,2,183,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.devices,Vuze_4812_source/com/aelitis/azureus/ui/swt/devices/DeviceManagerUI.java,2,97,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.ui.swt.devices,Vuze_4812_source/com/aelitis/azureus/ui/swt/devices/DeviceManagerUI.java,2,3479,Identical expressions should not be used on both sides of a binary operator,Sonar,IdenticalOperandOnBinaryExpressionCheck
1,com.aelitis.azureus.ui.swt.devices,Vuze_4812_source/com/aelitis/azureus/ui/swt/devices/DevicesFTUX.java,2,74,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.ui.swt.devices,Vuze_4812_source/com/aelitis/azureus/ui/swt/devices/DevicesFTUX.java,2,459,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,com.aelitis.azureus.ui.swt.devices,Vuze_4812_source/com/aelitis/azureus/ui/swt/devices/DevicesFTUX.java,2,475,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.devices,Vuze_4812_source/com/aelitis/azureus/ui/swt/devices/SBC_DevicesView.java,2,166,Switch cases should end with an unconditional break statement,Sonar,SwitchCasesWithoutBreakCheck
2,com.aelitis.azureus.ui.swt.devices,Vuze_4812_source/com/aelitis/azureus/ui/swt/devices/SBC_DevicesView.java,2,234,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.feature,Vuze_4812_source/com/aelitis/azureus/ui/swt/feature/FeatureManagerInstallWindow.java,2,171,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.ui.swt.feature,Vuze_4812_source/com/aelitis/azureus/ui/swt/feature/FeatureManagerInstallWindow.java,2,176,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,com.aelitis.azureus.ui.swt.feature,Vuze_4812_source/com/aelitis/azureus/ui/swt/feature/FeatureManagerInstallWindow.java,2,184,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.feature,Vuze_4812_source/com/aelitis/azureus/ui/swt/feature/FeatureManagerUI.java,2,47,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.ui.swt.feature,Vuze_4812_source/com/aelitis/azureus/ui/swt/feature/FeatureManagerUI.java,2,67,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,com.aelitis.azureus.ui.swt.feature,Vuze_4812_source/com/aelitis/azureus/ui/swt/feature/FeatureManagerUI.java,2,69,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
4,com.aelitis.azureus.ui.swt.feature,Vuze_4812_source/com/aelitis/azureus/ui/swt/feature/FeatureManagerUI.java,2,356,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
5,com.aelitis.azureus.ui.swt.feature,Vuze_4812_source/com/aelitis/azureus/ui/swt/feature/FeatureManagerUI.java,2,603,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.imageloader,Vuze_4812_source/com/aelitis/azureus/ui/swt/imageloader/ImageLoader.java,2,77,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.ui.swt,Vuze_4812_source/com/aelitis/azureus/ui/swt/Initializer.java,2,260,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.ui.swt,Vuze_4812_source/com/aelitis/azureus/ui/swt/Initializer.java,2,382,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.shells.main,Vuze_4812_source/com/aelitis/azureus/ui/swt/shells/main/DebugMenuHelper.java,2,57,Execution of the Garbage Collector should be triggered only by the JVM,Sonar,GarbageCollectorCalledCheck
1,com.aelitis.azureus.ui.swt.shells.main,Vuze_4812_source/com/aelitis/azureus/ui/swt/shells/main/MainWindowImpl.java,2,1082,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.ui.swt.shells.main,Vuze_4812_source/com/aelitis/azureus/ui/swt/shells/main/MainWindowImpl.java,2,1166,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.skin,Vuze_4812_source/com/aelitis/azureus/ui/swt/skin/SWTSkinObjectListener.java,2,74,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.ui.swt.toolbar,Vuze_4812_source/com/aelitis/azureus/ui/swt/toolbar/ToolBarItemSO.java,2,120,Short-circuit logic should be used in boolean contexts,Sonar,NonShortCircuitLogicCheck
1,com.aelitis.azureus.ui.swt.views.skin,Vuze_4812_source/com/aelitis/azureus/ui/swt/views/skin/SBC_BurnFTUX.java,2,96,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.views.skin,Vuze_4812_source/com/aelitis/azureus/ui/swt/views/skin/SBC_PlusFTUX.java,2,91,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.views.skin.sidebar,Vuze_4812_source/com/aelitis/azureus/ui/swt/views/skin/sidebar/SideBar.java,2,128,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
