File_Path,Issue_Name,Line,Severity,Rule,Type
freecs-1.3.20100406/src/freecs/content/ContentContainer.java,if语句缺少大括号,444,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/DbProperties.java,Do not override the Object.finalize() method.,223,严重,The Object.finalize() method should not be overriden,CODE_SMELL
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/DbProperties.java,if语句缺少大括号,195,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/DbProperties.java,if语句缺少大括号,201,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/DbProperties.java,if语句缺少大括号,207,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/DbProperties.java,if语句缺少大括号,224,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdChangeColor.java,常量【selve】命名应全部大写并以下划线分隔,36,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdChangeColor.java,if语句缺少大括号,60,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdChangeColor.java,if语句缺少大括号,63,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/PersonalizedMessage.java,Do not override the Object.finalize() method.,55,严重,The Object.finalize() method should not be overriden,CODE_SMELL
freecs-1.3.20100406/src/freecs/content/PersonalizedMessage.java,if语句缺少大括号,31,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/PersonalizedMessage.java,if语句缺少大括号,37,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/PersonalizedMessage.java,if语句缺少大括号,56,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRightChange.java,常量【selve】命名应全部大写并以下划线分隔,38,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdRightChange.java,if语句缺少大括号,71,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRightChange.java,if语句缺少大括号,87,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRightChange.java,if语句缺少大括号,107,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRightChange.java,if语句缺少大括号,174,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRightChange.java,if语句缺少大括号,175,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRightChange.java,if语句缺少大括号,205,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRightChange.java,if语句缺少大括号,207,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdShowUserDetail.java,常量【selve】命名应全部大写并以下划线分隔,32,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdShowUserDetail.java,if语句缺少大括号,66,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AbstractAuthenticator.java,if语句缺少大括号,38,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AbstractAuthenticator.java,if语句缺少大括号,40,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AbstractAuthenticator.java,if语句缺少大括号,77,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AbstractAuthenticator.java,if语句缺少大括号,101,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AbstractAuthenticator.java,if语句缺少大括号,108,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/MembershipManager.java,"Make this ""public static instance"" field final",45,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/core/MembershipManager.java,"Use try-with-resources or close this ""FileInputStream"" in a ""finally"" clause.",76,阻断,Resources should be closed,
freecs-1.3.20100406/src/freecs/core/MembershipManager.java,常量【undefined】命名应全部大写并以下划线分隔,46,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/core/MembershipManager.java,if语句缺少大括号,92,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/MembershipManager.java,if语句缺少大括号,136,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,This line will not be executed in a loop; only the first line of this 87-line block will be. The rest will execute only once.,328,严重,Multiline blocks should be enclosed in curly braces,CODE_SMELL
freecs-1.3.20100406/src/freecs/core/RequestReader.java,"This branch can not be reached because the condition duplicates a previous condition in the same sequence of ""if/else if"" statements",360,严重,"Related ""if/else if"" statements should not have the same condition",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,"This class overrides ""hashCode()"" and should therefore also override ""equals()"".",350,阻断,"""equals(Object obj)"" and ""hashCode()"" should be overridden in pairs",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,"Either override Object.equals(Object), or rename the method to prevent any confusion.",351,严重,"""equals"" method overrides should accept ""Object"" parameters",bug
freecs-1.3.20100406/src/freecs/core/RequestReader.java,Do not override the Object.finalize() method.,374,严重,The Object.finalize() method should not be overriden,CODE_SMELL
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,77,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,120,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,122,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,125,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,142,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,152,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,else语句缺少大括号,155,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,183,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,188,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,while语句缺少大括号,242,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,249,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,260,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,264,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,270,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestReader.java,if语句缺少大括号,375,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdHitDice.java,常量【selve】命名应全部大写并以下划线分隔,36,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdHitDice.java,if语句缺少大括号,60,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdHitDice.java,if语句缺少大括号,84,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdHitDice.java,else语句缺少大括号,85,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdHitDice.java,if语句缺少大括号,126,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdHitDice.java,else语句缺少大括号,129,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdListAllFriends.java,常量【selve】命名应全部大写并以下划线分隔,36,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdRSu.java,常量【selve】命名应全部大写并以下划线分隔,42,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdRSu.java,if语句缺少大括号,65,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRSu.java,if语句缺少大括号,75,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRSu.java,if语句缺少大括号,79,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRSu.java,if语句缺少大括号,81,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdRSu.java,if语句缺少大括号,150,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdListUsers.java,常量【selve】命名应全部大写并以下划线分隔,40,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdListUsers.java,if语句缺少大括号,70,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdListUsers.java,if语句缺少大括号,71,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdListUsers.java,【partsparts[1]】应该作为equals的参数，而不是调用方,71,严重,[p3c]Equals should be invoked by a constant or an object that is definitely not null.,
freecs-1.3.20100406/src/freecs/commands/CmdListUsers.java,if语句缺少大括号,77,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdListUsers.java,if语句缺少大括号,92,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdAddFriend.java,常量【selve】命名应全部大写并以下划线分隔,12,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CommandSet.java,常量【cs】命名应全部大写并以下划线分隔,46,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CommandSet.java,if语句缺少大括号,93,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CommandSet.java,if语句缺少大括号,100,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CommandSet.java,if语句缺少大括号,138,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CommandSet.java,【cmdcmd】应该作为equals的参数，而不是调用方,142,严重,[p3c]Equals should be invoked by a constant or an object that is definitely not null.,
freecs-1.3.20100406/src/freecs/commands/CommandSet.java,if语句缺少大括号,158,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CommandSet.java,【cmdcmd】应该作为equals的参数，而不是调用方,158,严重,[p3c]Equals should be invoked by a constant or an object that is definitely not null.,
freecs-1.3.20100406/src/freecs/commands/CommandSet.java,if语句缺少大括号,160,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,"Make this ""public static instance"" field final",32,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,"Use try-with-resources or close this ""FileInputStream"" in a ""finally"" clause.",66,阻断,Resources should be closed,
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,157,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,173,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,185,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,202,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,223,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,else语句缺少大括号,230,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,239,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,241,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,247,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,298,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,491,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,511,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,536,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,537,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,538,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,541,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,544,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/AuthManager.java,if语句缺少大括号,547,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,Do not override the Object.finalize() method.,359,严重,The Object.finalize() method should not be overriden,CODE_SMELL
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,66,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,138,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,140,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,145,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,187,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,303,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,309,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,334,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,336,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,338,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,else语句缺少大括号,341,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,349,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,351,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,else语句缺少大括号,354,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/ConnectionBuffer.java,if语句缺少大括号,360,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdSepa.java,常量【selve】命名应全部大写并以下划线分隔,39,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdSepa.java,if语句缺少大括号,63,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdSepa.java,if语句缺少大括号,97,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdSu.java,常量【selve】命名应全部大写并以下划线分隔,42,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdSu.java,if语句缺少大括号,66,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdSu.java,if语句缺少大括号,74,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdSu.java,if语句缺少大括号,190,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,"Use try-with-resources or close this ""ResultSet"" in a ""finally"" clause.",299,阻断,Resources should be closed,
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,"Remove this call to ""isLast()"".",308,严重,"""ResultSet.isLast()"" should not be used",CODE_SMELL
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,"Remove this call to ""isLast()"".",357,严重,"""ResultSet.isLast()"" should not be used",CODE_SMELL
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,Do not override the Object.finalize() method.,722,严重,The Object.finalize() method should not be overriden,CODE_SMELL
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,57,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,66,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,71,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,73,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,76,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,95,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,175,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,177,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,217,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,219,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,else语句缺少大括号,238,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,239,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,251,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,253,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,275,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,316,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,538,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,559,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,579,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,588,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,701,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,705,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,718,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/PoolElement.java,if语句缺少大括号,723,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Responder.java,This line will not be executed conditionally; only the first line of this 2-line block will be. The rest will execute unconditionally.,208,严重,Multiline blocks should be enclosed in curly braces,CODE_SMELL
freecs-1.3.20100406/src/freecs/core/Responder.java,常量【res】命名应全部大写并以下划线分隔,45,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/core/Responder.java,if语句缺少大括号,67,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Responder.java,if语句缺少大括号,74,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Responder.java,while语句缺少大括号,84,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Responder.java,if语句缺少大括号,122,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Responder.java,if语句缺少大括号,145,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Responder.java,if语句缺少大括号,166,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Responder.java,if语句缺少大括号,177,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Responder.java,if语句缺少大括号,206,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdListBan.java,常量【selve】命名应全部大写并以下划线分隔,39,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
